公司統編,公司名稱,縣市別代碼,公司地址,設立日期
45865155,北平鴻發行,10019,臺中市北屯區平德里北平路三段161號1樓,0990907
25276258,庄腳味便當社,10019,臺中市西屯區協和里協和北巷１０之２０號１樓,0980423
47493764,皇家黃店,10019,臺中市南屯區南屯里萬和路一段８７號１樓,1050726
47489023,育強早餐店,10019,臺中市北區錦祥里育強街１１５號１樓,1050623
26991717,夜東京複合式餐飲,10019,臺中市新社區協成里興中街251號1樓,1011211
09321566,檸檬香茅餐飲店,10019,臺中市北區賴興里文心路四段２１０之６號１樓、２１０之７號１樓,0950317
45865129,博館小吃店,10019,臺中市北區淡溝里博館路94號1樓,0990906
40614742,珍味香小吃店,10019,臺中市北區賴村里中清路一段３８８號１樓,1040710
72561141,紅菱小吃部,10019,臺中市豐原區中陽里豐陽路５９號１樓,1071019
25388802,莉諠晨食館,10019,臺中市北區健行里民權路508號1樓,0990323
14603827,尚古居,10019,臺中市潭子區潭陽里潭興路二段332巷10弄6號1樓,0911016
26909533,吉峰小吃店,10019,臺中市清水區南寧里鰲峰路１５８號,1070907
72341436,禾谷洞韓食館,10019,臺中市豐原區中陽里惠陽街１４９號１樓,1060807
13805753,鑽石飲食店,10019,臺中市太平區長億里長億六街１２１號一樓,0921106
72337518,好牛料理工坊,10019,臺中市南屯區三厝里向上路二段３７２號,1060711
45858252,明治輕食館,10019,臺中市西屯區上德里弘孝路15號1樓,0990602
45454322,上好小吃店,10019,臺中市南區積善里學府路６２號１樓,0960509
39851226,穗利商行,10019,臺中市潭子區甘蔗里勝利路３２１號１－２樓,1030218
40668850,卉軒商行,10019,臺中市大雅區大雅里雅環路二段１３７號,1041103
40145306,米米那小吃店,10019,臺中市北屯區平心里文心路四段７３３號１樓,1040303
26842436,小夜景小吃,10019,臺中市龍井區新庄里中興路１２號,1040922
72334337,蚵王燒烤店,10019,臺中市北區金華里三民路三段２７２號１樓,1060620
38869629,寶晟早餐店,10019,臺中市太平區東平里東平路６０８號１樓,1040109
38855028,喬康鮮果企業社,10019,臺中市大雅區二和里神林南路７００號１樓,1030924
26967771,阿爸的店,10019,臺中市梧棲區福德里中央路2段241號1樓,1010608
39800901,水源地玉里麵,10019,臺中市西區公益里忠明南路１７５巷２號１樓,1021011
25343720,榮炘小吃舖,10019,臺中市南區福順里忠明南路８２１之１號,1030515
47166071,樂豆好行,10019,臺中市大里區大元里國中路３３０之１號１樓,1050126
40534939,牧羊人桌遊工作室,10019,臺中市西屯區西安街１７２巷９號,1040410
05571041,王家香火鷄肉飯小吃店,10019,臺中市南屯區三和里黎明路2段346號1樓,0791121
10994490,台灣禎味餐館,10019,臺中市西屯區何仁里重慶路１６３號１樓,1010117
26831260,啊福雞腿燒鴨,10019,臺中市潭子區甘蔗里勝利一街１號１樓,1040612
45361669,懿品小珍飲食店,10019,臺中市西屯區大鵬里大鵬路120號1樓,0951130
25421247,李紀快餐店,10019,臺中市大里區西榮里光榮街16號,0990630
38850868,米洛義式廚房,10019,臺中市大里區大明里大明路３２４號１樓,1030825
26983028,森米複合式廚房,10019,臺中市西區安龍里英才路６１５號１樓,1011005
17392971,咱們的店魯肉飯店,10019,臺中市大里區永隆里永隆三街２號１樓,0890629
47502742,多旭商行,10019,臺中市北區錦平里中華路二段１９９之４號１樓,1050930
10983212,禧閱早餐坊,10019,臺中市西區博館路223號1樓,1001018
47482247,夢想種子法義風味小館,10019,臺中市西屯區永安里國安一路２７號１樓,1050506
40532518,獨一吳二鍋貼店,10019,臺中市大里區大元里國中路２９０號１樓,1040408
76640126,偉至行,10019,臺中市龍井區東海里藝術北街１７８巷１０號１樓,0800701
38842143,家佳小吃店,10019,臺中市南區樹義里復興路一段１９０號１樓,1030623
39683761,秀姐的店,10019,臺中市北區光大里太平路２０５-２號,1030430
84038064,新八拉麵,10019,臺中市北屯區平德里北平路三段１３７號１樓,1021129
82455773,皇家巨星餐飲館,10019,臺中市西區民龍里公益路１１１號１樓,1080322
38824406,曼谷泰緬小吃店,10019,臺中市西區公德里向上路一段４００號１樓,1030221
47497987,叫壹鍋商行,10019,臺中市東區東門里振興路２２８巷２號４樓,1050823
13410061,張木榮飲食店,10019,臺中市西區安龍里梅川西路一段８４號一樓,0900329
25481981,築緣素食坊,10019,臺中市西區大忠里忠明南路２６６號１樓,0990913
47496729,麥之鄉早餐飲品專賣店,10019,臺中市北屯區旅順路二段２８４號１樓,1050812
82451376,嵩和食堂,10019,臺中市南屯區文心里大墩六街２６６號１樓,1080226
18000489,聯膳餐廳,10019,臺中市西屯區何安里台中港路二段６４之４號一樓,0890729
21408736,國師小吃店,10019,臺中市西區後龍里台中港路１段１３號,0931126
09203548,賴家水餃小吃店,10019,臺中市南屯區大同里精誠路５０６號１樓,0941025
14289539,逢甲烤鴨店,10019,臺中市南屯區大興里東興路一段６７５號１樓,0950918
09251317,金伸商行,10019,臺中市西屯區上石里青海路２段２６６號１樓,0941213
45366685,台南蘇無刺虱目魚店,10019,臺中市西屯區潮洋里市政路５８８號１樓,0951208
45823727,穀舞有機便當店,10019,臺中市西屯區何成里大墩路９１１號１樓,0980119
45603174,阿隆師擔仔麵店,10019,臺中市南屯區大興里南屯路二段１２０號１樓,0970307
18370948,蓮家香牛肉麵館,10019,臺中市南屯區溝墘里公益路二段３１號一樓,0891226
BU004227,酷龍飲食店,10019,臺中市南區永興里工學一路１９７巷２２號,0880917
84041342,三元燒臘店,10019,臺中市西屯區永安里西屯路三段１７９之１號１樓,0971103
17568197,翠亨邨餐廳,10019,臺中市西區民龍里博館二街１２３號一樓,0890308
39845647,飽餐一頓魯肉店,10019,臺中市大雅區雅潭路四段７３８巷１６弄３號１樓,1021226
45832042,三鼎羊肉小吃店,10019,臺中市南屯區豐樂里黎明路一段927號1樓,0980521
17177071,西胡飲食店,10019,臺中市北區賴厝里大雅路３２８號一樓,0880715
09312953,葵花堡點餐飲店,10019,臺中市南區德義里建成路１６０５號１樓,0950308
45499926,廣圓便當社,10019,臺中市南屯區春社里嶺東路３４號１樓,0960725
80833687,避風塘餐飲店,10019,臺中市西區忠誠里精誠五街５號一樓,0920109
21496576,程記手工麵疙瘩館,10019,臺中市西屯區福瑞里福瑞街９６號１樓,0940331
99067761,滎陽麵館,10019,臺中市南區福順里忠明南路７６３號１樓,0921031
99078599,琦軒早餐店,10019,臺中市西屯區大福里中清西２街６８巷３號１樓,0921014
09254709,二十一餐飲專賣店,10019,臺中市西屯區何厝里青海路一段１０號１樓,0941216
99874954,戶川日式料理店,10019,臺中市南屯區大業里大業路８５號１樓,0930722
14966329,尊賢會飲食店,10019,臺中市東區合作里東光路２０８號１樓,0921211
99365868,拉亞漢堡美式早餐店,10019,臺中市西屯區福和里中工三路８１號一樓,0921126
99076537,天之餃者麵食館,10019,臺中市南區永興里高工路２５２之１號１樓,0970721
21862881,戀曲小吃店,10019,臺中市西屯區福雅里台中港路３段９８之６號１樓,0941221
99083827,弘輝商行,10019,臺中市南屯區溝墘里公益路二段１３８號一樓,0921114
45586652,福香小吃店,10019,臺中市南區永興里高工路２５１號１樓,0970103
14963982,親安琪兒商行,10019,臺中市北區健行里民權路５１６號１樓,0910830
08836622,日月星辰餐飲店,10019,臺中市中區繼光里民族路４９號１樓,0940824
09343484,東勢李炒手餐飲店,10019,臺中市西屯區福林里福林路４５號１樓,0950420
14593546,豪菩提素食店,10019,臺中市南屯區南屯里五權西路２段６１７號,0940524
00063078,神農小吃店,10019,臺中市西區吉龍里美村路一段７７１巷２號一樓,0810914
77979429,老勇燒鴨店,10019,臺中市北區明德里漢口路３段１１８號一樓,0820814
45618731,河南水餃店,10019,臺中市北區賴村里健行路４７４號１樓,0970915
99871801,湖南自助餐館,10019,臺中市北屯區平德里天津路三段４８號１樓,0951129
45377971,仕紳複合式餐飲坊,10019,臺中市西屯區西平里逢甲路２０巷２６之１號１樓,0951227
98837453,上智商行,10019,臺中市西區中興里公正路１０２號一樓,0921224
45238697,柏森餐廳,10019,臺中市西區後龍里民權路３２０號１樓,0950703
25200217,糖心早餐店,10019,臺中市東區東英里十甲東路661號1樓,0980414
14591033,台本味燉肉飯店,10019,臺中市西區忠誠里太原路一段４６號一樓,0910617
99077563,香料咖哩店,10019,臺中市西區公舘里五權西３街１１１號１樓,0921009
45361443,普奇蘭坊,10019,臺中市南屯區向心里向心南路９７９號１樓,0951130
05562319,仁三小吃店,10019,臺中市西屯區何厝里青海路一段６號１樓,
52934066,丸松簡餐專賣店,10019,臺中市西區台中港路一段８７號一樓,
14960556,祖傳硰鍋魚頭,10019,臺中市南屯區大興里東興路二段５２號,0910807
45351830,揚光餐飲店,10019,臺中市北區明新里太原北路１７４號１樓,0951116
39806291,木庵食事處商行,10019,臺中市南屯區溝墘里大墩十四街３６０號１樓,1020506
13400021,百達翡麗餐飲店,10019,臺中市北區文莊里大雅路６９號一樓,0900315
99080624,六本木飲食店,10019,臺中市中區公園里中山路１４０號１樓,0921024
98737763,珍味小吃店,10019,臺中市北屯區平陽里安順東二街５６號１樓,0920620
98749888,天慈素食店,10019,臺中市北屯區新平里大鵬路２號１樓,0921201
77583329,餃佼者商行,10019,臺中市南區永興里高工路１５８，１６０號１樓,0841002
45419796,豬頭三的店,10019,臺中市北屯區大坑里東山路二段９６之８號１樓,0960321
45731558,菊屋燒烤店,10019,臺中市北屯區平心里昌平路一段３０２號１樓,0970923
45689989,烤箱複合餐飲店,10019,臺中市西屯區永安里西屯路三段１６６之６３號１樓,0970703
45793028,茶水村食堂,10019,臺中市南屯區大興里大墩一街６５號１樓,0971223
14977085,大峽谷餐飲店,10019,臺中市西屯區逢甲里寶慶街５０巷５９號一樓,0911121
13410914,甲味燒肉飯飲食店,10019,臺中市西屯區何南里大墩路８９９號１樓,0900604
45225222,帝一佳專業碳烤店,10019,臺中市北屯區平陽里梅川東路四段１３３號１樓,0950609
80846563,上野丁日式岩燒店,10019,臺中市西區公正里東興路３段７５號１樓,0920410
99067517,北港美華香菇肉店,10019,臺中市南區新榮里學府路１３７號一樓,0930220
45308222,甜心主義複合式飲食坊,10019,臺中市南屯區大業里大進街４６９號１樓,0950914
05397803,菊水飲食店,10019,臺中市北區新興里精武路３４０號１樓及地下１樓,
45786434,磯家日式料理店,10019,臺中市西區後龍里民權路２３３巷１１號１樓,0971209
45789713,松竹肉圓店,10019,臺中市北屯區松和里松竹路二段３９３號１樓,0971216
45597953,雄高周燒肉飯館,10019,臺中市西區公正里大墩路３５６號１樓,0970121
45729413,沛郎麵館,10019,臺中市西區安龍里自治街１８３號１樓,0971126
99918329,弘記美食店,10019,臺中市西屯區何仁里天水西二街２６號１樓,0931001
17191926,老夫子飲食店,10019,臺中市北屯區平德里崇德路二段４９號一樓,0881026
77589512,沁采生活美食館,10019,臺中市東區東勢里進德北路３８號一樓,0860812
BU006409,溫記餐飲店,10019,臺中市西區民生里民權路６９號,0901204
38827282,可豐美食,10019,臺中市豐原區豐東路４２號１樓,1030313
39815101,十分美食館,10019,臺中市西屯區西平里福星路２０４號１樓,1020708
17988830,上人丁日式餐館,10019,臺中市西區公德里公益路３４３之１號１樓,0931208
21474622,葉記燒臘快餐店,10019,臺中市西屯區大福里中清西二街５３號１樓,0940422
21434072,楊媽媽蒸餃店,10019,臺中市南區積善里永東街７１號１樓,0940523
21490257,明德早餐店,10019,臺中市南區南門里明德街６２號１樓,0940510
45728836,青翠越南料理店,10019,臺中市北屯區北京里進化北路８號１樓,0970918
72330655,京鼎小吃店,10019,臺中市南區永興里高工路３６６號,1060531
45456551,建誠商行,10019,臺中市西區吉龍里美村路一段７８０號１樓,0960511
45523138,三五居小吃店,10019,臺中市北屯區平德里北平路三段１８３號１樓,0960907
45698896,東昇飲食店,10019,臺中市西屯區西平里文華路１５２號１樓,0970723
45835569,芊園商行,10019,臺中市北區五常里柳川西路四段86號1樓,0980713
09322679,妙明素食坊,10019,臺中市南屯區大同里大墩六街１０２號１樓,0961002
09204672,御膳房大觀園現炒餐廳,10019,臺中市南屯區豐樂里大墩南路３７０號,0941026
47448972,善美早餐店,10019,臺中市南屯區楓樹里黎明路一段１３０號１樓,1060622
77644326,巧好小吃店,10019,臺中市北屯區平安里崇德路一段５７８號１樓,0961025
45575183,亞咪早餐店,10019,臺中市南區和平里復興路二段６２號１樓,0970131
38809088,基輔餐館,10019,臺中市沙鹿區居仁里中山路３７０號１樓,1030124
45505053,三冠企業社,10019,臺中市西區忠明里中美街４５４號１樓,0960803
25268383,鎂吟餐飲店,10019,臺中市中區光復里平等街２１號１樓,0980318
45297301,好媽媽複合式餐飲店,10019,臺中市南區工學里工學路１４９之１號,0951117
14977944,靠岸小吃店,10019,臺中市北區五常里學士路５３號一樓,0911202
45410253,銀杏飲食店,10019,臺中市南區永興里美村南路２３７號１樓,0960305
99081047,佛襌小吃店,10019,臺中市西區公平里精誠路１７２號１樓,0921028
98951926,鴻利燒腊快餐店,10019,臺中市西屯區西平里文華路１２７巷１６號１樓,0930615
45824346,世霖小吃店,10019,臺中市東區富仁里自由路三段９５號,0980120
47501069,讚崎日式烏龍製麵行,10019,臺中市北屯區三光里北屯路２１２巷４０號１樓,1050913
21448054,文順素食麵店,10019,臺中市北區賴旺里北平路２段４６號１樓,0940222
47490470,蝙蝠俠麵食館,10019,臺中市北屯區平心里昌平路一段２６６號１樓,1050704
45659845,香味王大雞排店,10019,臺中市北區新北里一中街８３號１樓,0970514
45668555,育才拉麵屋,10019,臺中市北區新北里育才街６巷３之４號１樓　,0970530
80846162,二林鵝肉站,10019,臺中市北區賴厝里山西路１段６１號１樓,0920410
45323589,湘寧饌麵食館,10019,臺中市西區公民里林森路１９４之３號１樓,0951205
99082209,鳳品魯肉飯專賣店,10019,臺中市北區育德里大德街７３號一樓,0921105
26984814,本街麵店,10019,臺中市東勢區南平里本街201號,1011019
99913859,宏星商店,10019,臺中市中區大誠里柳川西路３段２３號７樓之１,0930923
45488420,就醬拌精緻醬拌麵專賣店,10019,臺中市北區新北里尊賢街３８號１樓,0960816
09192471,騰清池上飯包店,10019,臺中市北屯區平德里北平路３段７９號１樓,0941012
09327962,大宅門小吃店,10019,臺中市南屯區惠中里文心路一段３９２號１樓,0950328
21824206,郁馥快餐店,10019,臺中市西區後龍里中山路４７１號１樓,0940420
10993936,耶滷滷味店,10019,臺中市太平區福隆里光興路1778南巷6弄7號,1010109
45415237,安可小吃店,10019,臺中市南屯區鎮平里黎明路一段５８０號１樓,0960314
45203424,真飽小吃店,10019,臺中市北區賴旺里北平路二段９０號１樓,0960130
45363759,阿國小吃店,10019,臺中市南區福興里復興路三段１２號１樓,0951205
45650632,吉翔早餐店,10019,臺中市北屯區平興里興安路二段５５號１樓,0970429
17568838,出外人肉燥大王,10019,臺中市北區邱厝里健行路４３５號一樓,0900117
25276779,東環丸子米粉店,10019,臺中市北屯區東山里東山路二段28號1樓，28之1號1樓,0980506
17176930,格笙飲食店,10019,臺中市西區忠明里長春街１９號１樓,0881005
77582692,川本中式速食店,10019,臺中市南區長榮里復興路三段３２３，３２５號,0840824
21424314,小回香小吃店,10019,臺中市北區賴村里大雅路２６８號１樓,0940113
09340493,紳識複合式餐飲坊,10019,臺中市西屯區逢福里文華路５５巷５號１樓,0950417
80843600,一品飯館,10019,臺中市南區國光里仁和路２２７號１樓,0950424
45383018,老湯燒肉飯小吃店,10019,臺中市西區中興里公益路１１４號１樓,0960322
45612618,十方蔬食素食館,10019,臺中市北區五常里五義街１３０號１樓,0970311
45695201,玩家咖啡工坊,10019,臺中市西屯區西平里西安街２７７巷２５弄２８號,0970715
45701111,福田居小吃店,10019,臺中市西屯區永安里西屯路三段１６６之５１號１樓,0970818
45449145,逢甲福星小吃店,10019,臺中市西屯區逢甲里西屯路二段２８２巷５５號１樓,0960430
45633923,友緣食堂,10019,臺中市北區五常里學士路５５號１樓,0970421
45683042,豬豬屋複合餐飲小吃店,10019,臺中市南屯區寶山里寶山一街１４６號１樓,0970620
25271508,安安的店小吃部,10019,臺中市北區新興里精武路225之1號,0980430
BU003459,石蜜園小吃店,10019,臺中市北區建興里健行路４３２號一樓,0871023
99853297,台東米苔目小吃店,10019,臺中市西區公益里華美街２５２號１樓,0930614
21439365,東山黑肉麵店,10019,臺中市北屯區三和里東山路１段１４６之２２號１樓,0940427
72527279,斑馬公寓咖啡,10019,臺中市西區公平里精忠街３６號１樓,1070416
45779412,舒適小吃店,10019,臺中市南屯區大同里東興路２段２１０號１樓,0971125
45798902,音樂空間餐館,10019,臺中市西屯區何南里東興路三段３７４號１樓,0980114
51684809,復興舘,10019,臺中市中區綠川東街７２號,
13746306,羊羊得溢飲食店,10019,臺中市西區昇平里忠明南路３２７號一樓,0900814
13749916,美惠繼光臭豆腐店,10019,臺中市中區繼光里繼光街１４０號一樓,0900828
17567802,車水馬龍店,10019,臺中市中區中山路６０號三樓之１,0890306
26919461,素美樂蔬食餐飲店,10019,臺中市豐原區豐南街１４８號,1030807
98957288,心靈品味餐飲店,10019,臺中市北區新北里錦新街３號１樓,0930113
14975869,大立火鍋店,10019,臺中市北屯區松勇里松義街２６０號一樓,0911118
80849132,工業之音飲食店,10019,臺中市西屯區協和里工業區３８路８３巷１２弄４０號１樓,0920430
21497744,新樂群素食小吃店,10019,臺中市西區廣民里樂群街３０號１樓,0940323
21402276,大旺堡速食早餐店,10019,臺中市西區双龍里模範街３８之１號１樓,0931117
21430569,建晟早點店,10019,臺中市南區國光里建成路１０１７號１樓,0940222
99078900,雙喜臨門小吃店,10019,臺中市南區積善里永東街４８號１樓,0921015
09276767,生龍日式海鮮餐廳,10019,臺中市西屯區上安里台中港路二段１２６之６號一樓,0950110
08846641,上福平價現炒店,10019,臺中市南區樹義里福田２街３８９號,0940902
45278796,檸檬草養生串串鍋店,10019,臺中市北區健行里健行路９５８號１樓,0950809
21429177,秀秀小吃店,10019,臺中市北區賴福里進化北路３９６之３號１樓,0940223
81542223,富士飲食店,10019,臺中市中區平等街１６號一樓,0870511
99365889,英才大麵店,10019,臺中市北區中達里英才路２１５號１樓,0921126
45700859,松澤日本料理店,10019,臺中市北屯區平昌里漢口路五段１３６號,0970725
21434875,山西刀削麵店,10019,臺中市北區頂厝里漢口路４段２９２號１樓,0940418
14271480,石桌羊肉爐,10019,臺中市西區後龍里梅川西路一段１０３號一樓,0901126
09272164,大連後山飯便當店,10019,臺中市北屯區水湳里大連路一段３號１樓,0950103
09351104,東義快餐店,10019,臺中市西屯區協和里工業區三十八路３６號,0950427
45386471,吉美小吃店,10019,臺中市西區忠明里健行路１０３３號１樓,0960622
09331115,能量場概念館,10019,臺中市西區忠明里台中港路一段３６０巷１號１樓,0950331
82435313,欣平小吃部,10019,臺中市北區明新里漢口路三段１３４號１樓,1071116
21423820,味真香牛肉麵店,10019,臺中市東區干城里進德路５７號１樓,0940114
21439288,斗六嘴大王肉羹店,10019,臺中市北區賴旺里北平路２段５６之５號１樓,0940408
21805088,嘉義香菇肉羹小吃店,10019,臺中市北區光大里大雅路５０之７號１樓,0940330
21881487,銅鑼灣飲食店,10019,臺中市西屯區何南里台中港路２段２７號１樓,0940621
08774858,偉富早餐店,10019,臺中市西屯區何南里東興三段３９６號１樓,0950313
45603189,漁舍小吃店,10019,臺中市南屯區大興里南屯路二段１６０號１樓,0970130
45222203,大圓餐飲店,10019,臺中市中區光復里民族路１０１號１樓,0950605
39922947,大三元牛肉麵館,10019,臺中市西區公德里精誠路２７７號１樓,1020807
06078356,天下味餐飲店,10019,臺中市西區平和里金山路５號１樓,0970624
38848202,斑馬散步咖啡,10019,臺中市西區吉龍里五權一街５號１樓,1030805
19406183,滿之夜餐飲店,10019,臺中市中區雙十路一段１號四樓之１,0880222
25302853,雅潭清島食堂,10019,臺中市大雅區二和里雅潭路四段６０９號,1010523
80831914,和財飲食店,10019,臺中市南屯區豐樂里向心南路７２０號,0911224
99680943,木匠餐飲店,10019,臺中市北區賴村里大雅路２３８號１樓,0930507
99655780,明華小吃店,10019,臺中市西區忠明里博館三街１０３號一樓,0930330
98744862,蔦舍料理屋,10019,臺中市南屯區惠中里大聖街２０號１樓,0920721
99891460,十日町日式料理店,10019,臺中市西屯區福雅里福科路３６２巷３０號１樓,0930818
99071168,蘭州食溜館,10019,臺中市南區南和里美村南路９５號一樓,0921209
17996070,太陽花飲食店,10019,臺中市西屯區何源里漢成街１４７號一樓,0890706
98740269,酒吞小吃店,10019,臺中市西區忠明里明義街６２號１樓,0920703
40572736,捌陸小吃部,10019,臺中市西區忠明里美村路一段８６號１樓,1040602
25281837,廣來米糕店,10019,臺中市北屯區北屯里興安路一段20號,0980427
14598182,王爺小吃店,10019,臺中市西區公正里精誠路３０６－１號１樓,0980407
21890177,尚匠自助餐店,10019,臺中市南屯區楓樹里黎明路一段222號1樓,0980505
14289518,滿天星小吃店,10019,臺中市西區土庫里五權西路一段２４８號一樓,0910404
18369230,庫克牛排館,10019,臺中市西區忠明里博館路１４１，１４３號一樓,0900112
13751638,猴子王複合式餐飲店,10019,臺中市西區中興里公正路１０２號一樓,0900910
05567948,客家婆莊,10019,臺中市南屯區田心里五權西路二段４４０號１樓,0890818
09301007,大鼎小吃店,10019,臺中市西屯區逢甲里文華路１０之８號１樓,0950222
05679541,北方館,10019,臺中市北區邱厝里美德街１５４號１樓,0950620
45502274,二番居快餐店,10019,臺中市東區東英里東英十街１７２號１樓,0960730
45582678,金雞園小吃店,10019,臺中市西區民龍里民權路２４４號１樓,0961226
45755896,麥田村麵食專賣店,10019,臺中市南屯區惠中里大進街３１３號１樓,0971105
21803265,聯美小吃店,10019,臺中市潭子區大豐里大豐路三段６２號１樓,0940329
47491421,大發廚房,10019,臺中市中區中華里民族路２２９號１樓,1050711
BU002311,采姿社,10019,臺中市北屯區水湳里大連路一段１２５號一樓,0860327
38825067,松永小吃店,10019,臺中市大里區東興里大明路２０７號,1030225
38829893,義誠美食,10019,臺中市后里區墩南里舊圳路１２－１號１樓,1030328
39885627,科誼豪永和豆漿大王,10019,臺中市大里區仁化里工業一路９１號１樓,1041002
80850030,中港小吃店,10019,臺中市西屯區福林里台中港路３段１１６之１號,0920916
09250838,阿偉炸雞店,10019,臺中市西屯區逢甲里西屯路２段２６８之３號１樓,0941213
98747690,士味行,10019,臺中市北區賴村里學士路１８３號１樓,0920804
09242198,龍門小吃坊,10019,臺中市南屯區南屯里黎明路１段１１０２號１樓,0941129
45373356,水■爌肉飯店,10019,臺中市北屯區水湳里中清路２之２５號１樓,0960626
21415841,昊渝小吃店,10019,臺中市西屯區潮洋里黎明路２段７３３號１樓,0931208
99077542,臭霸王臭豆腐店,10019,臺中市東區旱溪里旱溪西路１段４４４號１樓,0921008
99066952,秀妃早餐店,10019,臺中市北屯區平陽里旅順路１段１８３號１樓,0920820
98744075,宸宇小吃店,10019,臺中市南屯區向心里向心南路９０２號１樓,0920721
05497015,珍園( 開放式 )自助餐廳,10019,臺中市西區忠明里忠誠街９３號一樓,0770622
21488549,忠於原味美食館,10019,臺中市北區崇德里太原路３段７８之５號１樓,0940404
21448104,歌德飽米飯膳坊,10019,臺中市南區樹德里德富路８８號１樓,0940421
17994381,蘇蓓芬泰國小吃店,10019,臺中市南屯區文山里五權西路三段１８７號一樓,0890829
99874259,龍仔飲食店,10019,臺中市北區建興里健行路４１４號１樓,0930721
45821853,嘉士柏餐飲店,10019,臺中市西區民龍里民權路３７２號１樓,0980115
98963726,美之味小吃店,10019,臺中市南區江川里五權南路２２８號一樓,0930330
45491369,老師傅餃子館,10019,臺中市西屯區何安里青海路一段９４號１樓,0960711
21434777,粥神廣東粥店,10019,臺中市北區頂厝里漢口路４段２８６號１樓,0940418
45207012,旭川拉麵屋,10019,臺中市北區賴興里北平路二段１４５號,0950510
45264596,青海真品鍋小吃店,10019,臺中市南屯區永定里黎明路二段９９號１樓,0950724
45318137,淨心園簡餐店,10019,臺中市北區明德里太原路一段４７８之２號１樓,0951023
45821538,老何水餃店,10019,臺中市西屯區惠來里惠中路３４之２號１樓,0980117
45532875,福大餐飲店,10019,臺中市南區福順里復興路二段８６號１樓,0961026
13403673,心晴廣場餐飲店,10019,臺中市北區邱厝里健行路３７１號一樓,0900220
45823276,歐亞漢堡店,10019,臺中市東區育英路３３之９之２號１樓,0980119
21417073,葳瓏麵館,10019,臺中市西區公益里華美街２３６號１樓,0940223
25268721,許記手工麵疙瘩麵食館,10019,臺中市西區公正里精誠路３７４號１樓,0980318
39655126,韓味熱食店,10019,臺中市潭子區甘蔗里興華一路３０３號１樓,1020326
80846992,阿鈴小吃店,10019,臺中市北屯區平安里天津路４段１２７號１樓,0920415
09197671,美鈴小吃店,10019,臺中市中區光復里光復路６２之５號１樓　,0950831
72529446,默默早午餐,10019,臺中市西區双龍里模範街１３巷３號１樓,1070426
45794618,愛佳現炒店,10019,臺中市北屯區三光里九龍街１００號１樓,0971225
77931220,江家餛飩店,10019,臺中市西區忠明里健行路１００４號１樓,0800826
98740303,南苑食坊,10019,臺中市南屯區田心里向心南路７６８號,0920703
98746215,竹崧小吃店,10019,臺中市南區平和里美村南路５７號１樓,0921030
99674837,福井日式小吃店,10019,臺中市西區忠明里華美街３７４號一樓,0930428
99365543,一人一鍋火鍋店,10019,臺中市北區新興里精武路３４２號１樓,0921218
99079719,巨昇小吃店,10019,臺中市北區育德里篤行路４０８之５號一樓,0921125
99085058,六街飲食館,10019,臺中市南屯區同心里大墩６街２６７號１樓,0921124
17999180,紫星明之屋日本料理店,10019,臺中市南屯區田心里向上南路一段１６３之１號一樓,0890626
45684990,子園迷你火鍋專賣店,10019,臺中市西區公平里精誠路１６０號１樓,0970624
45210403,黃金蟹坊,10019,臺中市南屯區豐樂里向心南路７６８號,0950515
08823561,阿貴姑餛飩店,10019,臺中市西屯區逢甲里文華路２號１樓,0940815
21420605,太國麵王泰式餐飲店,10019,臺中市西區忠明里明義街９號１樓,0931214
98732036,店口活蝦飲食館,10019,臺中市西屯區上安里台中港路２段１２６之６號１樓,0940429
45217567,大長今韓式料理店,10019,臺中市西屯區協和里順和三街２１號１樓,0950526
45370533,利家咖哩專賣店,10019,臺中市南屯區豐樂里文心南五路３２１之８號,0951215
21492868,南屯好豆漿店,10019,臺中市南屯區向心里向心南路９３４號１樓,0940523
45442939,吧林小吃店,10019,臺中市北區長青里陜西路７８號１樓,0960628
45778878,梁家肉圓店,10019,臺中市北屯區北京里太原路三段１２４號１樓,0980116
45210608,泉珍餐飲店,10019,臺中市南區積善里五權南路６６４號１樓,0950516
21431265,阿珍小吃店,10019,臺中市北區中正里中山路３７６號１樓,0940117
21841943,酒香園餐飲店,10019,臺中市西區中興里向上北路１８９巷５號１樓,0940511
09321658,明冠大水餃店,10019,臺中市南屯區同心里大墩六街２１９號１樓,0950317
45711862,兆鴻快餐店,10019,臺中市西區公民里貴和街１０６號１樓,0970813
80833552,流水軒飲食館,10019,臺中市西屯區福林里西屯路３段２７３號,0920107
09190044,豪客飲食店,10019,臺中市北屯區后庄里中清路１１０之６號１樓,0941007
45288128,好所在美食店,10019,臺中市北屯區平德里河北路二段９８號１樓,0950821
09273522,柒肆貳捌飲料店,10019,臺中市北區明新里太原路１段４９６號１樓,0950104
09219801,卡加利風味餐廳,10019,臺中市南屯區惠中里文心路１段３３０號１樓,0941101
45722452,富泓漢堡店,10019,臺中市北屯區東光里東山路一段１２１號１樓,0970925
25261109,俏妞早餐店,10019,臺中市北屯區平和里梅川東路４段９７號１樓,0980302
45755621,胡家牛肉麵店,10019,臺中市北屯區松安里松竹路２段２６７號１樓,0971105
45676605,米爵義式美食廚坊,10019,臺中市南區和平里忠明南路７９０號１樓,0971006
25201428,素樂活廚坊,10019,臺中市西屯區漢口路二段121號1樓,0980428
98731894,珍香小吃店,10019,臺中市南區樹義里大慶街２段１號１樓,0920828
